M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
64,64,4096,LARGE_K_SKINNY-synthetic,1.9463126606903545,1.045961149301002,0.9575763059104223,1.8607886745994746,2.032540538730106,0.017240000888705254,0.03207999840378761,0.035041000694036484
64,64,8192,LARGE_K_SKINNY-synthetic,2.877738517133537,1.4230039134097483,3.4952531673177156,2.0222983858407027,0.8233276330429408,0.023320000618696213,0.04715999960899353,0.019200000911951065
32,64,16384,LARGE_K_SKINNY-synthetic,1.9217887996651488,0.8710911536292462,3.4952531673177156,2.20618564619599,0.5498282120547922,0.03491999953985214,0.07704000174999237,0.019200000911951065
32768,128,2880,LARGE_M-gpt_oss_120b,506.68381530584935,328.42837432571605,482.7975905778975,1.5427528645967414,1.0494746146089102,0.04768100008368492,0.07355999946594238,0.050039999186992645
32768,2880,2880,LARGE_M-gpt_oss_120b,1058.2027571953654,903.6127356680691,1125.6052345093183,1.171079949878089,0.9401189020382128,0.5136839747428894,0.6015650033950806,0.4829240143299103
4096,256,7168,LARGE_MK-deepseek_r1,351.5442792672122,213.8927918985413,327.64571045774255,1.6435536520275307,1.0729402767888576,0.042761001735925674,0.07028000056743622,0.04588000103831291
8192,256,7168,LARGE_MK-deepseek_r1,503.4204186806785,359.79428103687405,498.09097585127626,1.3991896069884577,1.0106997377743971,0.059721000492572784,0.0835610032081604,0.06035999953746796
16384,256,7168,LARGE_MK-deepseek_r1,654.1436782648643,575.9479529296186,691.4620540681084,1.1357687355905948,0.9460297559588595,0.09192100167274475,0.10440099984407425,0.08696000277996063
32768,256,7168,LARGE_MK-deepseek_r1,661.3419618411363,682.8208259934555,744.5368650869277,0.9685439234793856,0.8882595246159126,0.18184100091457367,0.17612099647521973,0.1615220010280609
32768,2112,7168,LARGE_MK-deepseek_r1,993.919569925299,900.7573595461843,1024.2930690294052,1.103426532563721,0.970346866514593,0.9982069730758667,1.1014480590820312,0.9686070084571838
4096,128,2880,LARGE_MK-gpt_oss_120b,144.90877292026633,79.30406850295267,114.5636923855177,1.8272552172385839,1.264875196520679,0.020840000361204147,0.03807999938726425,0.026359999552369118
